Date,Open,High,Low,Close,Adj Close,Volume
13-07-2010,528.625,538.875,528.625,537.150024,463.073395,6877284
14-07-2010,540,547.224976,533.625,535.224976,461.413849,7301038
15-07-2010,535.974976,540.450012,534.049988,536.724976,462.707001,6344212
16-07-2010,535.525024,537,530,531.474976,458.180969,4013710
19-07-2010,529.049988,532.950012,526.900024,528.025024,455.206757,4484132
20-07-2010,528.5,532.950012,524.549988,526.474976,453.870514,3129346
21-07-2010,529.450012,531.5,527.825012,529.200012,456.219727,4491528
22-07-2010,529.200012,530.424988,523.799988,529.5,456.478424,7259726
23-07-2010,531.974976,535.450012,528.400024,530.224976,457.103394,6304334
26-07-2010,531.75,533.700012,525.125,526.549988,453.935181,4166490
27-07-2010,529.424988,530.575012,525.549988,526.75,454.107605,5546994
28-07-2010,531.5,536.825012,509,510.625,440.206299,24196496
29-07-2010,514.25,514.25,504,505.075012,435.421753,21158386
30-07-2010,507.475006,510.174988,503.625,504.825012,435.206207,8796828
02-08-2010,508,510.899994,505.700012,507.274994,437.318298,5795460
03-08-2010,509.575012,515.450012,507,513.875,443.008148,9190952
04-08-2010,514,515.5,506.274994,508.024994,437.964935,8374480
05-08-2010,509.975006,511.850006,502.524994,503.524994,434.08548,8369812
06-08-2010,504.450012,505.049988,499.25,500.049988,431.089722,9123174
09-08-2010,500,503,496,496.799988,428.287933,10173606
10-08-2010,495.5,501.200012,493.149994,493.950012,425.830963,9138628
11-08-2010,494.899994,497.450012,490.049988,491.625,423.826569,10019838
12-08-2010,490,491.625,485,486.299988,419.235962,11388176
13-08-2010,485.25,496.899994,485.25,489.549988,422.037689,13949150
16-08-2010,490,495.950012,487.5,488.450012,421.089447,6413484
17-08-2010,490,492.475006,485,485.325012,418.395386,6760916
18-08-2010,486.5,488.5,479.174988,482.299988,415.787567,11364848
19-08-2010,481.850006,492.450012,481.850006,488.600006,421.21875,9446404
20-08-2010,488.600006,496.700012,486.25,494.325012,426.154266,9598754
23-08-2010,496.024994,496.024994,487.799988,488.450012,421.089447,6191600
24-08-2010,488.450012,490.5,483.649994,486.200012,419.149689,8812412
25-08-2010,485,488.924988,482.75,483.899994,417.166901,8512654
26-08-2010,485,486.5,477.524994,478.225006,412.274536,12725152
27-08-2010,479.450012,480.450012,473.274994,474.799988,409.321838,11116398
30-08-2010,476.049988,482.399994,472.5,473.975006,408.610657,5444212
31-08-2010,472.325012,474.975006,457.5,459.600006,396.218048,21306256
01-09-2010,462.524994,471.899994,460.5,468.100006,403.545868,12748912
02-09-2010,472.5,473.325012,468,468.725006,404.084625,8091518
03-09-2010,470,470.799988,462.100006,462.850006,399.019867,6601622
06-09-2010,465.475006,478.850006,461.149994,476.325012,410.636597,15510902
07-09-2010,477.5,484.850006,476.5,481.149994,414.796173,12974248
08-09-2010,477.549988,482.350006,476,479.799988,413.632263,5318152
09-09-2010,481.475006,483.600006,477.600006,479.274994,413.179718,4623922
13-09-2010,486,497.75,482.674988,496.25,427.813782,12560330
14-09-2010,497.75,501.5,492.174988,494.075012,425.938721,8902380
15-09-2010,494.5,509.350006,494.5,506.950012,437.038147,15340078
16-09-2010,506.049988,507.674988,498.600006,500.174988,431.197449,8476312
17-09-2010,502.5,515.700012,502.5,513.674988,442.835693,14608816
20-09-2010,514.5,521.974976,510.549988,520.700012,448.891937,13906894
21-09-2010,521,524.25,512.525024,517.575012,446.197937,9761382
22-09-2010,517,521.849976,507.5,510.024994,439.689087,11828094
23-09-2010,510.024994,512,498,498.825012,430.033722,10528766
24-09-2010,500,504.5,496.049988,500.825012,431.757874,10363538
27-09-2010,504,509.950012,502.549988,505.100006,435.443329,7527416
28-09-2010,504.149994,506,496.5,499.25,430.400024,8998180
29-09-2010,500,504.5,497.5,499.5,430.61554,8133008
30-09-2010,501,501,489.049988,493.625,425.550812,13249458
01-10-2010,496,505,495,503.950012,434.451904,8733722
04-10-2010,507.475006,512.900024,507.475006,508.924988,438.740753,9675038
05-10-2010,508,515.900024,504.5,511.924988,441.327087,10486932
06-10-2010,515,523.5,513.474976,522.474976,450.422119,12863604
07-10-2010,522.474976,527.875,516.25,519.575012,447.922119,14422574
08-10-2010,523.349976,527.400024,515.275024,524.825012,452.44809,9538932
11-10-2010,528,536.125,526.549988,534.599976,460.875,11793464
12-10-2010,534,534.700012,523.075012,527.799988,455.012756,6391130
13-10-2010,528.049988,537,527.349976,536.525024,462.534576,10957046
14-10-2010,537.5,540.75,527.099976,529.5,456.478424,11161584
15-10-2010,530,534,517.799988,520.174988,448.439362,5304032
18-10-2010,521.125,532.474976,516.625,523.724976,451.499725,10153352
19-10-2010,532.5,534.349976,519.625,522.200012,450.185089,8493976
20-10-2010,519.700012,532.200012,519,524.724976,452.361816,8335440
21-10-2010,526,543.924988,524.599976,540.825012,466.241516,17040028
22-10-2010,542.724976,546.900024,537.174988,540.900024,466.306274,8972932
25-10-2010,544,550.950012,543,545.174988,469.991699,8237750
26-10-2010,545.450012,550.474976,543.549988,549.424988,473.655518,7060562
27-10-2010,549,555,541.625,546.375,471.026184,10033230
28-10-2010,549.700012,550.450012,537.299988,541,466.392456,16543946
29-10-2010,543.849976,553.599976,540.25,548.125,472.534851,13588198
01-11-2010,560.5,562.450012,544.625,546.599976,471.220123,13947820
02-11-2010,547.700012,547.700012,535.150024,537.424988,463.310516,9308216
03-11-2010,541,542.450012,531.325012,532.650024,459.19397,9115894
04-11-2010,538.950012,553.5,537.5,552.525024,476.328125,11114546
08-11-2010,556.950012,559.5,550.275024,555.924988,479.259186,10224120
09-11-2010,556.125,560.25,548.625,554.275024,477.836731,7044960
10-11-2010,553.349976,558.450012,549.599976,551.099976,475.099579,5439850
11-11-2010,553,555.900024,538,539.950012,465.487213,5801468
12-11-2010,540.075012,543.700012,528.5,530.924988,457.706848,8746462
15-11-2010,533.549988,533.950012,519.099976,527.349976,454.624878,7353490
16-11-2010,529.5,529.5,513.275024,515.25,444.193542,9067122
18-11-2010,524.900024,524.900024,507,516.474976,445.249603,10412786
19-11-2010,518,518,493.549988,498.125,429.430145,11349832
22-11-2010,501.75,508.225006,498.600006,506.125,436.326965,8666390
23-11-2010,502.325012,502.5,487.5,497.799988,429.150024,15138528
24-11-2010,499.5,508.899994,493.024994,498.024994,429.343994,9007940
25-11-2010,501,501.5,486.5,489.75,422.210205,13309394
26-11-2010,492.5,495.200012,479.149994,481.174988,414.817688,14007286
29-11-2010,484.75,501.225006,481.200012,499.200012,430.356934,10701852
30-11-2010,499.899994,504.350006,490.549988,492.799988,424.839539,13936108
01-12-2010,492.5,498.700012,491.524994,494.399994,426.218872,8561276
02-12-2010,499.5,506.725006,497.524994,505.575012,435.852814,11353334
03-12-2010,507,512,499,502.950012,433.589813,8979328
06-12-2010,507.924988,515,506.5,510.075012,439.732147,8133108
07-12-2010,510,519.849976,510,515.375,444.3013,10239600
08-12-2010,512.450012,513.875,505.575012,510.274994,439.904602,7770610
09-12-2010,512.275024,516.924988,489.375,492.25,424.365387,14499572
10-12-2010,493.399994,515,489.674988,511.950012,441.348633,12128304
13-12-2010,512.025024,523,505,520.875,449.042755,7696148
14-12-2010,521.5,530,521,527.625,454.861877,9180418
15-12-2010,527,532,518,526.950012,454.28006,9799830
16-12-2010,528.849976,530,520.025024,528.424988,455.551605,7100154
20-12-2010,522.5,534,522.299988,528.375,455.508484,7249790
21-12-2010,529.950012,537.450012,529.125,536.575012,462.577667,7355694
22-12-2010,536.400024,537.5,524.174988,528.025024,455.206757,6917906
23-12-2010,528.900024,532.349976,525.25,529.700012,456.650787,6670028
24-12-2010,526.5,532.25,525,529.849976,456.780029,4321592
27-12-2010,529.150024,534.400024,525.575012,527.625,454.861877,2643358
28-12-2010,528.150024,529.849976,521.125,523.950012,451.693756,4049282
29-12-2010,524.150024,527.5,523.150024,524.299988,451.995453,5113182
30-12-2010,526.200012,527.875,523.125,525.599976,453.11615,6657144
31-12-2010,529.025024,533.25,526.599976,529.349976,456.34906,4559518
03-01-2011,532.5,533.25,526.299988,527.799988,455.012756,4759676
04-01-2011,530,539.950012,528.650024,538.549988,464.280304,10067662
05-01-2011,540,545,535,537.900024,463.719971,11860378
06-01-2011,539,545.700012,537.275024,542.799988,467.944183,9949394
07-01-2011,540.650024,543.875,529,532.700012,459.237061,8171898
10-01-2011,532.700012,535.224976,510.600006,516.724976,445.465057,8447710
11-01-2011,520,524.349976,499.299988,506.875,436.97345,9667740
12-01-2011,510.325012,517.825012,501.5,515.400024,444.322937,10603974
13-01-2011,515,519.575012,505.549988,507.674988,437.663177,11125792
14-01-2011,507.024994,514.900024,499,500.75,431.693207,8737276
17-01-2011,501.5,504,496.024994,498.950012,430.141449,6421596
18-01-2011,502.424988,504,495,497.424988,428.82666,6798762
19-01-2011,499.799988,502.5,487.5,490.075012,422.490295,10739550
20-01-2011,488.799988,488.799988,477.274994,484.924988,418.050537,18900768
21-01-2011,487.5,496.25,486.5,493.399994,425.356781,8927854
24-01-2011,497.549988,497.950012,482.049988,485.799988,418.80484,10168620
25-01-2011,488.549988,492.475006,478.125,479.25,413.158203,9292160
27-01-2011,483,483.700012,470,471.350006,406.347656,12848730
28-01-2011,472.5,472.950012,451,456.5,393.545563,15477688
31-01-2011,454.424988,464.424988,451.549988,459.649994,396.261139,11581144
01-02-2011,462.549988,463.850006,444.274994,447.75,386.002228,17326090
02-02-2011,455,463.950012,453.649994,460.649994,397.12326,13013568
03-02-2011,464,473.75,457.5,471.950012,406.864929,7793648
04-02-2011,473.700012,473.700012,456.575012,460,396.562866,9470358
07-02-2011,462.850006,469.399994,457.200012,464.524994,400.463867,6668390
08-02-2011,467.850006,467.850006,455.625,457.625,394.515381,8999472
09-02-2011,454.200012,468.600006,451.825012,457.149994,394.105865,17476566
10-02-2011,456.25,460.399994,442.549988,449.825012,387.791046,12959662
11-02-2011,449.975006,457.5,444.024994,454.975006,392.230865,9148972
14-02-2011,453.049988,459.125,447.049988,457.399994,394.321442,13781714
15-02-2011,457.200012,472.399994,455.649994,470.850006,405.916565,12465290
16-02-2011,469.149994,475.399994,469.049988,472.075012,406.972687,5047826
17-02-2011,473.924988,477.725006,468.125,476.975006,411.19696,6442130
18-02-2011,478.024994,481.5,466,467.774994,403.265625,7199428
21-02-2011,468.049988,480.450012,467.100006,478.174988,412.231445,11717110
22-02-2011,496,504.700012,489.625,492.424988,424.516266,40652578
23-02-2011,493.200012,501.149994,492.5,497.825012,429.171539,14256504
24-02-2011,498,499.299988,479.174988,482.100006,415.615143,15042442
25-02-2011,490.350006,491.125,477.274994,483.125,416.49881,6903860
28-02-2011,485.100006,497.149994,480,482.125,415.636749,10280496
01-03-2011,486.850006,496.350006,483.600006,494.424988,426.240417,5770564
03-03-2011,487.600006,492.5,484.049988,488.700012,421.304962,8923286
04-03-2011,492.325012,497.399994,489.049988,491.100006,423.373962,7049486
07-03-2011,487.049988,491.649994,482,488.524994,421.154114,5404312
08-03-2011,489,496.200012,489,492.475006,424.559326,5512370
09-03-2011,494.350006,502.200012,484.049988,496.924988,428.39563,14845680
10-03-2011,496.350006,496.5,491,492.375,424.473145,4504836
11-03-2011,489.399994,497.450012,486.075012,496.024994,427.619751,6857696
14-03-2011,496.475006,510.375,496.125,509.174988,438.956329,13171542
15-03-2011,498.975006,524.799988,494.450012,518.625,447.103119,25805848
16-03-2011,522.5,527.5,519.049988,523.549988,451.348877,9419968
17-03-2011,519.650024,524.400024,514,515.424988,444.344391,5660538
18-03-2011,517.5,517.5,493.299988,496.5,428.029297,18516100
21-03-2011,499.524994,500,490.549988,495.149994,426.865479,7107464
22-03-2011,496.524994,502.450012,496.075012,499.825012,430.895752,4477292
23-03-2011,499.924988,508.325012,497.899994,506.625,436.757996,5220834
24-03-2011,507.950012,510.975006,501.924988,505.149994,435.486359,5135774
25-03-2011,511.950012,514.974976,505,513.299988,442.512482,7036906
28-03-2011,513.125,518.174988,507.149994,512.849976,442.124512,8722518
29-03-2011,510,516,509.799988,511.375,440.852966,8275622
30-03-2011,513.75,518.75,512.049988,516.25,445.055603,5603684
31-03-2011,517.25,527.450012,517.25,524.549988,452.210999,14402096
01-04-2011,524.525024,532.950012,515.5,518.200012,446.736725,8582188
04-04-2011,520,527.400024,514.5,525.325012,452.87915,5994242
05-04-2011,526.25,529.5,520,523.825012,451.585999,4917646
06-04-2011,522.5,527.125,520,522.424988,450.379059,4152566
07-04-2011,522.525024,523.775024,517.549988,520.950012,449.107452,4646484
08-04-2011,521,525.450012,510.325012,511.950012,441.348633,5484048
11-04-2011,506.5,509.725006,501.825012,502.649994,433.331116,5164416
13-04-2011,500.924988,512,498.299988,510.899994,440.44339,8739450
15-04-2011,509.325012,512.424988,502.5,510.475006,440.076996,6480002
18-04-2011,509.600006,522.349976,500.299988,504.575012,434.990723,6763202
19-04-2011,502.350006,508.725006,499.375,505.825012,436.068298,5496492
20-04-2011,508,515.25,504.100006,512.950012,442.210785,4715860
21-04-2011,517.400024,522.099976,515,520.299988,448.547058,6827506
25-04-2011,507,510.5,502.575012,504.674988,435.076874,8292540
26-04-2011,504.5,504.5,498.774994,500.575012,431.542297,8070088
27-04-2011,502.5,504.549988,490.049988,493.049988,425.055054,11296692
28-04-2011,496,496.5,485,486.200012,419.149689,16326472
29-04-2011,487.5,494,485.649994,491.875,424.042084,6828400
02-05-2011,491.950012,493.399994,480.649994,482.375,415.852264,6221826
03-05-2011,482.549988,483.700012,470.524994,471.950012,406.864929,10070696
04-05-2011,472.5,478.375,470,473.825012,408.481323,5334324
05-05-2011,472.5,481.774994,471.825012,474.975006,416.504944,8952678
06-05-2011,476.5,480,474.549988,477.524994,418.740967,5904972
09-05-2011,480,483.024994,475.700012,479.649994,420.604401,3663232
10-05-2011,479.649994,481.950012,473.274994,475.375,416.855682,3722878
11-05-2011,477,479.200012,471.75,477.725006,418.916412,3747398
12-05-2011,475.75,477.375,470.5,472.75,414.553833,4214610
13-05-2011,472.625,481,468.975006,474,415.649994,6357368
16-05-2011,475,475.700012,470.774994,472.5,414.334595,3203890
17-05-2011,472.825012,473.399994,458.625,460.325012,403.658356,7947398
18-05-2011,460,461.924988,449.174988,450.924988,395.415497,11344494
19-05-2011,454.200012,461,452.375,457.75,401.40036,8262178
20-05-2011,459.225006,462.899994,455.149994,461.600006,404.776428,6342490
23-05-2011,459.5,461,451.649994,454.700012,398.72583,6782832
24-05-2011,453,460.450012,453,457.875,401.509949,5077934
25-05-2011,457.049988,457.049988,450.5,453,397.235046,5994490
26-05-2011,456.299988,468.424988,455.549988,466.924988,409.445923,13715810
27-05-2011,467.049988,476.450012,467.049988,472.725006,414.531921,6918994
30-05-2011,474.475006,476.5,467.125,469.424988,411.638123,3458218
31-05-2011,472.5,477.950012,468.649994,475.924988,417.337982,6438426
01-06-2011,476,479.325012,471.825012,473.399994,415.123749,3676904
02-06-2011,468.274994,477.350006,468.274994,475.524994,416.987183,4305926
03-06-2011,480.25,483.5,465.75,467.299988,409.774719,8736558
06-06-2011,467.325012,470.399994,464.075012,468.875,411.155884,2811482
07-06-2011,466.774994,480,466.774994,479.125,420.144043,8051838
08-06-2011,477.625,477.975006,471.975006,474.600006,416.176117,6494076
09-06-2011,473.75,478.924988,473.5,477,418.28064,4184040
10-06-2011,477.549988,478,466.024994,472.25,414.115356,5060272
13-06-2011,471.625,471.625,460.5,462.799988,405.828705,5908132
14-06-2011,462.649994,465.875,455,455.674988,399.58078,8671120
15-06-2011,456,459.450012,449.299988,450.274994,394.84549,9214972
16-06-2011,450.5,450.5,442.049988,443.774994,389.14566,11415056
17-06-2011,445.649994,446.649994,432.600006,434.375,380.902832,10071236
20-06-2011,437.5,437.5,414.049988,416.625,365.33786,13852156
21-06-2011,419.950012,427.5,418.649994,424.325012,372.089996,7960978
22-06-2011,426.674988,429.075012,417.075012,422.899994,370.840424,9192518
23-06-2011,423.274994,436.350006,422.950012,435.25,381.670074,9469684
24-06-2011,437.075012,439.850006,427.799988,435.700012,382.064697,14478606
27-06-2011,433.350006,440.899994,430.924988,435.774994,382.130463,6560050
28-06-2011,439.450012,439.450012,431,435.549988,381.933228,4672078
29-06-2011,437.850006,444,436.049988,442.625,388.137238,5682870
30-06-2011,444.350006,451,443.5,449.25,393.946686,9940952
01-07-2011,453.5,453.5,428.350006,430.975006,377.921356,13110568
04-07-2011,437.200012,439.700012,432.5,434.200012,380.74939,7543022
05-07-2011,434.649994,434.649994,422,422.975006,370.906189,15454860
06-07-2011,424.424988,429.25,420.350006,426.450012,373.9534,12287676
07-07-2011,429,437.450012,427.625,435.350006,381.757843,9206408
08-07-2011,436.5,437,426,427.424988,374.80838,9571938
11-07-2011,427,429.975006,423.5,426.649994,374.128784,4388252
12-07-2011,423.75,428.700012,422.850006,423.875,371.695404,5973514
13-07-2011,426.524994,434.850006,425.549988,432.725006,379.455994,7785438
14-07-2011,431.649994,438.950012,429.674988,433.774994,380.376678,6086042
15-07-2011,433.850006,438,432.5,436.600006,382.853973,4665952
18-07-2011,435.950012,436.950012,432.100006,433.799988,380.398651,3009418
19-07-2011,433.75,440.700012,433,439.725006,385.594269,4490660
20-07-2011,443,443.399994,434.399994,438.100006,384.169312,5111188
21-07-2011,437.975006,437.975006,428.774994,430.424988,377.439087,3605294
22-07-2011,433,438.5,431.25,436.674988,382.919678,6996386
25-07-2011,446,446,439.575012,441.424988,387.08493,10014328
26-07-2011,444.125,445.075012,434.700012,435.75,382.108551,9354546
27-07-2011,437.5,437.5,429.575012,430.424988,377.439087,6252128
28-07-2011,427.5,427.5,416.700012,418.674988,367.135498,14309022
29-07-2011,420,423.625,411.575012,413.975006,363.01416,9780362
01-08-2011,419,419,410.674988,415.424988,364.285583,6510972
02-08-2011,413.774994,419.450012,409.25,418.649994,367.113586,7575550
03-08-2011,413.375,418.100006,411.549988,412.524994,361.742615,6439360
04-08-2011,414,415.825012,405.024994,406.174988,356.174316,6280284
05-08-2011,399.75,399.75,389.5,396,347.251831,11988194
08-08-2011,388.350006,398.200012,383.5,390.325012,342.275482,10168600
09-08-2011,376.5,389.5,376.5,382.649994,335.545258,14926038
10-08-2011,392.674988,395,382.5,386.375,338.811707,8113086
11-08-2011,384.174988,392.475006,382.5,386.100006,338.570557,4978610
12-08-2011,391.5,391.5,379,380.450012,333.616089,7873534
16-08-2011,380,386.149994,377.350006,379.575012,332.848785,5160008
17-08-2011,380.25,387.200012,375.5,377.5,331.029236,6192704
18-08-2011,378.850006,380,368.5,370.600006,324.978607,7829830
19-08-2011,365.524994,369.5,360.649994,366.274994,321.186005,9326184
22-08-2011,365.5,379.924988,362.799988,378.5,331.906128,7105614
23-08-2011,380.174988,386,373.75,382.625,335.523376,8017226
24-08-2011,382,384.75,378,380.649994,333.791473,5937582
25-08-2011,380.799988,384.5,375.125,376.75,330.371552,9698436
26-08-2011,375.5,378.049988,356,359.700012,315.420471,8915576
29-08-2011,365.549988,379.950012,364.174988,377.524994,331.051178,8373860
30-08-2011,382.5,398.149994,382,391.299988,343.130402,15642896
02-09-2011,398.350006,406.850006,394.725006,402.725006,353.149017,15583090
05-09-2011,397.25,399.5,391.475006,394.424988,345.870728,9134754
06-09-2011,391.600006,412.75,388.25,410.75,360.186096,14324610
07-09-2011,412,421.75,411.850006,416.75,365.44751,14372476
08-09-2011,416.75,429.5,407.25,426.225006,373.756104,16130776
09-09-2011,426.075012,429.274994,411.850006,412.875,362.04953,13515726
12-09-2011,405.174988,411.225006,397.625,403.149994,353.521698,8493922
13-09-2011,406.600006,412.375,398.375,405.125,355.253601,11612228
14-09-2011,406.950012,414.875,402.600006,412.700012,361.896057,9389752
15-09-2011,416.5,419.299988,406.774994,418.149994,366.67514,9329418
16-09-2011,425,425,410.5,412.825012,362.005707,12256992
19-09-2011,412.5,414.575012,407.799988,410.774994,360.208008,5849942
20-09-2011,411.5,426.975006,408.149994,425.899994,373.4711,8429200
21-09-2011,425.450012,425.450012,416.149994,418.799988,367.245117,7785642
22-09-2011,411.975006,413.950012,390,393.174988,344.774628,12479748
23-09-2011,386.950012,396.299988,382.049988,385.299988,337.869049,17606854
26-09-2011,384.600006,385.350006,373.774994,379.600006,332.870758,12435902
27-09-2011,387,400.350006,386,398.600006,349.531799,10079128
28-09-2011,399.875,403.149994,394.549988,398.600006,349.531799,11444976
29-09-2011,395.25,406.375,392.225006,403.850006,354.135529,14406076
30-09-2011,401.75,411.450012,396.25,404.174988,354.420471,15975306
03-10-2011,395.600006,399.950012,392.049988,394.100006,345.585754,9650518
04-10-2011,392,395.399994,382.625,385.799988,338.307465,12001482
05-10-2011,386.274994,388.950012,380.875,383.5,336.290619,9479192
07-10-2011,393.350006,404,392.450012,401.450012,352.030945,9102652
10-10-2011,402.125,415.450012,402.100006,414.625,363.584106,6787266
11-10-2011,417.5,420.700012,411.25,413.5,362.597595,7185020
12-10-2011,414.700012,425.950012,413.024994,424.825012,372.528473,7895248
13-10-2011,425,429,421.049988,423.450012,371.322784,8390704
14-10-2011,421,434.850006,420.75,433.450012,380.091736,8170070
17-10-2011,433.5,434.424988,415.575012,416.899994,365.57901,10081616
18-10-2011,412.5,413.200012,405.674988,409.950012,359.48465,8365930
19-10-2011,412.75,422.5,412.049988,421.5,369.612762,5427734
20-10-2011,417.424988,420.450012,411,419.350006,367.727448,4558742
21-10-2011,420,424.600006,415.549988,417.875,366.43399,4728350
24-10-2011,424,427,421.774994,423.25,371.147369,4151788
25-10-2011,427.5,440.475006,421.075012,437.975006,384.059723,10394092
28-10-2011,449.850006,452,442.049988,450,394.604401,11213766
31-10-2011,449,449.649994,436.274994,438.774994,384.761139,7256164
01-11-2011,435.25,439.25,428.799988,430.299988,377.329437,7490442
02-11-2011,427.5,440.475006,427.5,435.899994,382.240143,6286550
03-11-2011,433.875,444.674988,431.5,442.950012,388.422211,7333994
04-11-2011,452.5,452.5,436.325012,439.975006,385.813477,8343914
08-11-2011,439.5,442.5,434.25,441.850006,387.457672,4626616
09-11-2011,445.024994,446.325012,430.575012,432.475006,379.236786,5332624
11-11-2011,429.5,444.399994,425.049988,442.674988,388.181122,9938506
14-11-2011,445.700012,448,436.5,438.350006,384.388489,7312946
15-11-2011,435.5,439,428.125,430.725006,377.702209,4525006
16-11-2011,429.549988,429.549988,418.674988,424.049988,371.848877,6086372
17-11-2011,422.524994,424.325012,403.125,404.975006,355.12204,11076110
18-11-2011,400.149994,405.975006,393.5,404.049988,354.310883,9916088
21-11-2011,400,400,390.75,393.174988,344.774628,8099002
22-11-2011,394.049988,402.225006,393.299988,397.600006,348.654877,8764704
23-11-2011,394.950012,394.950012,377.899994,386.700012,339.096741,10839538
24-11-2011,387.5,389,376.575012,386.575012,338.987091,12735430
25-11-2011,384.850006,385.625,375.5,376.899994,330.503113,7399450
28-11-2011,382.5,392.899994,381.274994,391.899994,343.656555,5044138
29-11-2011,391,391,379.575012,382.5,335.413666,9606880
30-11-2011,378.350006,391.649994,376.549988,389.125,341.223175,9138292
01-12-2011,399.5,405.375,397.600006,399.5,350.321075,9429934
02-12-2011,398.5,407.5,393.274994,406.024994,356.042755,8959760
05-12-2011,404.174988,406.100006,399.174988,403.375,353.718964,6321668
07-12-2011,403.5,409.75,401.600006,404.899994,355.056274,7028300
08-12-2011,401,403.850006,386.049988,389.424988,341.486267,8885394
09-12-2011,384.950012,384.950012,376.350006,377.850006,331.336151,10089752
12-12-2011,380.274994,381,362,363.75,318.971863,10194068
13-12-2011,361.950012,373,360.5,371.149994,325.460876,10456936
14-12-2011,369,376.950012,366.700012,370.950012,325.285522,10609412
15-12-2011,365.950012,377.25,361.75,375.075012,328.902771,13222278
16-12-2011,374.5,422.299988,358.024994,360.924988,316.494598,11657426
19-12-2011,359.600006,369.950012,357.575012,367.649994,322.391815,9428232
20-12-2011,370.850006,370.850006,354.600006,356.725006,312.811646,11101126
21-12-2011,363.5,376.875,361.350006,374,327.960052,9126810
22-12-2011,370.674988,380.149994,366.5,377.274994,330.83194,8947438
23-12-2011,380,384.875,371.200012,373.200012,327.258575,7022150
26-12-2011,373.524994,382.399994,372.774994,380.5,333.659943,4752938
27-12-2011,383,384.350006,372.674988,376.524994,330.174286,6148616
28-12-2011,378.850006,379.25,367.674988,369.524994,324.03595,5658136
29-12-2011,366.825012,369.5,353.600006,355.950012,312.13208,10899048
30-12-2011,356.5,360.274994,344.5,346.475006,303.823425,13324660
02-01-2012,348.399994,354.875,343.575012,353.274994,309.786346,8598434
03-01-2012,356.125,363.450012,355.174988,362.325012,317.722321,9366982
04-01-2012,363.700012,365.475006,356.674988,358.075012,313.995514,8476734
05-01-2012,357.5,362.475006,347.049988,349.75,306.695282,13239172
06-01-2012,348.524994,362,348.325012,358.774994,314.609314,9406294
07-01-2012,,,,,,
09-01-2012,357.225006,357.225006,351.225006,353.125,309.654816,8405756
10-01-2012,356,369.5,356,368.100006,322.786407,9015448
11-01-2012,368.950012,376.5,365.75,374.125,328.069702,9684286
12-01-2012,373.75,376.475006,366.299988,368.450012,323.093323,6503248
13-01-2012,371,375.475006,364.049988,365.899994,320.857239,9385860
